transaction_id,wallet_id,tx_hash,direction,asset_symbol,amount,usd_value_at_tx,fee_native,status,submitted_at,confirmed_at,updated_at
6449,435,0x1ef68793327a4219a89e2f912cb9c34ee7222b85db3d42ab96987ea2,receive,ARB,0.07106917,0.06,0.00456802,confirmed,2026-07-29T17:25:18+00:00,2026-07-29T17:31:37+00:00,2026-07-29T17:31:37+00:00
6450,435,0xf9b698398402472faad15390cf4d1578fe2041f681e3469f9615c240,receive,ETH,0.04706486,150.61,0.00695039,confirmed,2026-07-13T21:51:38+00:00,2026-07-13T22:00:00+00:00,2026-07-13T22:00:00+00:00
6451,435,,send,ARB,6.14823701,5.53,0.00216109,pending,2026-07-15T17:51:00+00:00,,2026-07-15T17:51:00+00:00
6452,435,0x823c99ec6b254168a4dd8121bba556607e9dab93738d4c6eb5aeec5c,send,ETH,0.0569161,182.13,0.00968229,confirmed,2026-07-04T10:47:27+00:00,2026-07-04T10:49:45+00:00,2026-07-04T10:49:45+00:00
6453,435,0xe42247f4a6614dd9a3187b341e95b9c0466f8ea8439a425bb75d781c,swap,ARB,0.26947641,0.24,0.00362039,confirmed,2026-08-16T14:03:26+00:00,2026-08-16T14:10:23+00:00,2026-08-16T14:10:23+00:00
6454,435,0xafc1641a4d184e1eb1487d5489320952f7b6d218df55447e8605b929,send,ARB,0.22722124,0.2,0.00075401,failed,2026-07-12T02:04:42+00:00,,2026-07-12T02:04:42+00:00
6455,435,0xaa354d5a6efa47e0a59eb6b065cfb72aece141d50b144f13b3b084dc,swap,ARB,1.85794096,1.67,0.00582627,confirmed,2026-08-03T15:16:47+00:00,2026-08-03T15:19:37+00:00,2026-08-03T15:19:37+00:00
6456,435,,send,ARB,0.0975017,0.09,0.00638031,pending,2026-07-09T06:40:35+00:00,,2026-07-09T06:40:35+00:00
6457,436,0x0aba4880787846f7b0c6b410460bfdd5a68a4965d0794f43a63edd0d,send,USDT,0.70561872,0.71,0.00087015,confirmed,2026-07-31T07:58:19+00:00,2026-07-31T07:59:59+00:00,2026-07-31T07:59:59+00:00
6458,436,0x00bbd8b41aa54e0c89192d6ae84784a85f731d179bc945949ab8a1a6,send,USDC,0.60766435,0.61,0.00822511,confirmed,2026-06-27T02:50:41+00:00,2026-06-27T02:51:17+00:00,2026-06-27T02:51:17+00:00
6459,436,0x5566ca97c62f4966920124d341c85deee21d7f582b304470a3f37e72,receive,USDC,0.05539049,0.06,0.00539495,confirmed,2026-04-05T06:41:07+00:00,2026-04-05T06:46:30+00:00,2026-04-05T06:46:30+00:00
6460,436,0xf9418e4c849a4b90993ef114e6536f366d62d178e6c34139a4b176b2,swap,ETH,0.05388017,172.42,0.00189766,confirmed,2026-05-16T22:37:43+00:00,2026-05-16T22:39:19+00:00,2026-05-16T22:39:19+00:00
6461,436,0x1cf80df57e6f4953a5524fae33fe8db7315e313386784cf69ea44a80,receive,ETH,0.06744033,215.81,0.0027518,failed,2026-05-28T08:59:10+00:00,,2026-05-28T08:59:10+00:00
6462,436,0xa6ce89ca45e24e38a9f48ea50dcfe8443a294ca2ef3b436f864d21de,receive,ETH,0.46314708,1482.07,0.00363329,failed,2026-06-13T18:25:09+00:00,,2026-06-13T18:25:09+00:00
6463,436,,swap,USDT,0.0299756,0.03,0.00955421,pending,2026-05-31T01:01:50+00:00,,2026-05-31T01:01:50+00:00
6464,436,0x89505566085641e8b32cfcf78733ee2ad63b7cf3d2444b489a4e4cf8,send,ETH,0.04530084,144.96,0.00174529,failed,2026-06-15T18:34:21+00:00,,2026-06-15T18:34:21+00:00
6465,436,0x24ffe2afae7648948004b8cddee8ddc3d242f15a6de44badaa2a78c0,swap,USDC,0.02586632,0.03,0.0070636,confirmed,2026-07-05T14:10:31+00:00,2026-07-05T14:16:26+00:00,2026-07-05T14:16:26+00:00
6466,436,0x1c1ee075f28d4784b855588e320850965165ed20f5064ccda1a95cb9,swap,USDT,0.00520678,0.01,0.0080833,confirmed,2026-08-16T08:00:01+00:00,2026-08-16T08:01:24+00:00,2026-08-16T08:01:24+00:00
6467,436,0x335701e19e8849759abb51e55c3de2d29601135503e24da988903e71,swap,ETH,0.02876388,92.04,0.00273902,confirmed,2026-06-13T19:58:52+00:00,2026-06-13T20:08:28+00:00,2026-06-13T20:08:28+00:00
6468,436,0x710f4eaa1b04467fa40fa96acc050213b02079c0043148858cd56be3,swap,USDT,0.00368534,0.0,0.00798569,failed,2026-04-21T19:12:33+00:00,,2026-04-21T19:12:33+00:00
6469,436,0x943560e6ccc9429186e6d9440aea78de6d2efcc532fc4957bedceea4,swap,USDT,0.68210092,0.68,0.00793151,confirmed,2026-06-12T05:28:09+00:00,2026-06-12T05:37:11+00:00,2026-06-12T05:37:11+00:00
6470,436,0x6e8bd502959e45dc83c2120d641d9853abc96f5cafd8497ba14398fd,send,USDT,0.01921346,0.02,0.00633028,confirmed,2026-07-20T22:32:06+00:00,2026-07-20T22:37:19+00:00,2026-07-20T22:37:19+00:00
6471,436,0xc40fd5898a724c56afbbb4ede6260a9fdcc0a9147366411095464c05,receive,USDT,0.00154975,0.0,0.00073573,confirmed,2026-05-29T04:03:54+00:00,2026-05-29T04:05:34+00:00,2026-05-29T04:05:34+00:00
6472,437,0x53b1aa78637f482dbad5438be7734019e8d25e0440ac49ed9d8d15c8,receive,ETH,0.08524443,272.78,0.0012411,confirmed,2026-06-21T02:41:09+00:00,2026-06-21T02:45:50+00:00,2026-06-21T02:45:50+00:00
6473,437,0x3e1dd24fe9c946f69b6ed9d71862a1dc0d126f09889f40ad95bbfc6e,swap,ARB,0.0517361,0.05,0.00921327,confirmed,2026-07-27T09:06:19+00:00,2026-07-27T09:10:00+00:00,2026-07-27T09:10:00+00:00
6474,438,0x2f845353ceec49ca9a82bf395f015eadf2a5b6b58427440092082787,send,MATIC,1.06599625,0.64,0.0082586,failed,2026-08-22T08:12:39+00:00,,2026-08-22T08:12:39+00:00
6475,438,,send,USDC,0.56462717,0.56,0.00944373,pending,2026-08-25T17:16:35+00:00,,2026-08-25T17:16:35+00:00
6476,438,,swap,MATIC,0.01376206,0.01,0.00221719,pending,2026-08-20T00:16:47+00:00,,2026-08-20T00:16:47+00:00
6477,438,0x78358054a9c942669ceadba7acbccc8cc0fac40f74ff4933a2f86420,receive,USDC,0.00230174,0.0,0.00968869,failed,2026-08-06T14:39:14+00:00,,2026-08-06T14:39:14+00:00
6478,438,0x3bfd649e0ef34e76a558e5dda7a325beaa86b9b31f40453e87abfb75,swap,MATIC,0.445108,0.27,0.00785333,failed,2026-07-28T11:20:59+00:00,,2026-07-28T11:20:59+00:00
6479,438,0x704e8f4661e34a5aba85c7407505704b3d5c14a9beeb40cda0849edc,send,MATIC,0.16277159,0.1,0.00514984,confirmed,2026-08-15T10:32:17+00:00,2026-08-15T10:41:44+00:00,2026-08-15T10:41:44+00:00
6480,438,0x716f14740f4c448a907c453f17d1d45cc84c0d0e092d44059074aac1,receive,MATIC,0.08019602,0.05,0.00536899,confirmed,2026-08-22T04:31:36+00:00,2026-08-22T04:37:09+00:00,2026-08-22T04:37:09+00:00
6481,438,0x18bbcda40e5f4f93b7beeb1683b3dd5c8187741634544808bd14e20a,receive,USDC,0.00530233,0.01,0.00102984,confirmed,2026-08-02T19:12:26+00:00,2026-08-02T19:12:42+00:00,2026-08-02T19:12:42+00:00
6482,438,0x5bef1783c16a42e09afbe005bd3f32e7bb72e54345d348c587a5fb9c,receive,MATIC,0.10315393,0.06,0.00771862,confirmed,2026-07-22T09:10:51+00:00,2026-07-22T09:18:00+00:00,2026-07-22T09:18:00+00:00
6483,438,,send,MATIC,0.43390941,0.26,0.00678166,pending,2026-08-17T23:35:41+00:00,,2026-08-17T23:35:41+00:00
6484,438,0x29ab8fe382914823aedeeb9c40bee11db971a906ea214fee986013bb,receive,MATIC,1.30078119,0.78,0.00415439,confirmed,2026-08-29T16:18:56+00:00,2026-08-29T16:24:18+00:00,2026-08-29T16:24:18+00:00
6485,438,0xf78fd8d44f2849889cc10aef7da1dc1b8706092becc240d2ba8dda71,send,USDC,0.24201655,0.24,0.00653693,confirmed,2026-08-27T06:06:51+00:00,2026-08-27T06:08:21+00:00,2026-08-27T06:08:21+00:00
6486,438,0xf7d104055e8048a78b7d9a5669447a84c00eced1e4bb42018882bc48,receive,USDC,0.4201788,0.42,0.00328231,confirmed,2026-07-21T13:25:33+00:00,2026-07-21T13:30:03+00:00,2026-07-21T13:30:03+00:00
6487,438,0xdcc4d5efaa7c4428b4c6a38bd778dc077fef2ea378b144e4a1c99c26,send,MATIC,0.03020871,0.02,0.00908451,confirmed,2026-07-31T23:01:13+00:00,2026-07-31T23:01:21+00:00,2026-07-31T23:01:21+00:00
6488,438,0x55916f6ab3c44253a1d5ad2578680c6fe8de12d1a1b24261a7c302ce,send,USDC,0.17518721,0.18,0.00972182,failed,2026-08-20T12:20:23+00:00,,2026-08-20T12:20:23+00:00
6489,438,0x166e7752b580485b804dfc62d848d5738ca7c11c363d4410b4b52c64,swap,MATIC,0.00378721,0.0,0.00715368,failed,2026-08-04T13:12:19+00:00,,2026-08-04T13:12:19+00:00
6490,438,0x95ab9833ecdd405395b4a1864b002d35e5efe073d8f84e078b48a9e4,swap,MATIC,0.25857219,0.16,0.00049186,failed,2026-07-19T07:57:41+00:00,,2026-07-19T07:57:41+00:00
6491,438,0x8811aae916404de6b9f9e81f5ef5fe907cb5ede6b30848e29b8f3986,swap,USDC,0.00688271,0.01,0.00444281,confirmed,2026-08-22T00:09:30+00:00,2026-08-22T00:10:45+00:00,2026-08-22T00:10:45+00:00
6492,438,,send,MATIC,0.30196619,0.18,0.00384368,pending,2026-08-26T23:43:45+00:00,,2026-08-26T23:43:45+00:00
6493,438,,swap,USDC,0.55988874,0.56,0.00486047,pending,2026-08-07T00:28:21+00:00,,2026-08-07T00:28:21+00:00
6494,438,0xb237f9a877bd46c08b1be1eab0e239701f3bd900bcb3456ab026c750,swap,USDC,0.00535179,0.01,0.00356538,confirmed,2026-07-28T22:09:41+00:00,2026-07-28T22:14:46+00:00,2026-07-28T22:14:46+00:00
6495,438,0x5d5382c944494dee9560e4d7f2c64c28931cf31d68ae4717b7ab4ef1,send,MATIC,0.03166652,0.02,0.00061279,confirmed,2026-07-19T01:27:42+00:00,2026-07-19T01:30:11+00:00,2026-07-19T01:30:11+00:00
6496,438,0x56e2a84fbdbe415b93ed594680558c5511733641d05745ceb9e9a4f6,swap,USDC,0.29824141,0.3,0.00265868,confirmed,2026-07-26T00:44:09+00:00,2026-07-26T00:48:01+00:00,2026-07-26T00:48:01+00:00
6497,438,0xb892fab699724c8ea48564484d8c1776e7c5574d8de84a059718a6a1,swap,MATIC,0.10978573,0.07,0.00334978,failed,2026-08-08T00:40:32+00:00,,2026-08-08T00:40:32+00:00
6498,438,0xd008ec6855d943a987b4410cbc6e3cf00790f39a3e504263b79f9f60,swap,MATIC,0.04563859,0.03,0.00183731,confirmed,2026-08-08T06:40:02+00:00,2026-08-08T06:45:04+00:00,2026-08-08T06:45:04+00:00
6499,438,0x65c5e2cab6714ccb9b92a33a43af9317c18b193aafaa4390a0ed57ab,receive,USDC,0.13242445,0.13,0.00381229,confirmed,2026-07-23T23:29:01+00:00,2026-07-23T23:33:32+00:00,2026-07-23T23:33:32+00:00
6500,438,0x3ff5a01ca1434a2fbca3d2fefea8b42c245a8c1bbb93493297facef9,receive,USDC,1.13934226,1.14,0.00880435,confirmed,2026-07-29T04:49:14+00:00,2026-07-29T04:51:02+00:00,2026-07-29T04:51:02+00:00
6501,439,0x7f64c41746cb4ca997911e77966b59d75adf52e6af68409aa4592426,send,USDT,0.30853812,0.31,0.00157308,confirmed,2026-06-11T09:03:11+00:00,2026-06-11T09:09:52+00:00,2026-06-11T09:09:52+00:00
6502,439,0x2240979bd0f241c8ae2f3325dc3403e08b2bc83c33da4d63ba2759bb,swap,USDT,1.32696058,1.33,0.00158283,failed,2026-08-04T17:20:51+00:00,,2026-08-04T17:20:51+00:00
6503,439,0x74a0cfc057c343c2a21870a4618472ea1f7e3d72896e4ba6ba60cede,swap,USDT,1.84396897,1.84,0.00024393,failed,2026-08-21T01:29:20+00:00,,2026-08-21T01:29:20+00:00
6504,439,,receive,USDT,0.69386134,0.69,0.00955501,pending,2026-06-14T07:45:36+00:00,,2026-06-14T07:45:36+00:00
6505,439,0x4c8a20d4fc16480e8e2acbae015c9c6cd80527ef65274e3a91a39f7d,receive,USDT,0.0328685,0.03,0.00112186,confirmed,2026-08-21T14:08:34+00:00,2026-08-21T14:09:11+00:00,2026-08-21T14:09:11+00:00
6506,440,0x7d626642f2424de3a20cebbda3a3b7c71b422013a0d94f03b822e95f,swap,MATIC,0.23064646,0.14,0.00170248,confirmed,2026-08-26T04:09:50+00:00,2026-08-26T04:17:17+00:00,2026-08-26T04:17:17+00:00
6507,440,0x891c19c3861241c887a7e887767545d5e17ddf9ca9bb45849b3fcd5c,swap,MATIC,5.87301886,3.52,0.00855828,confirmed,2026-07-08T04:12:05+00:00,2026-07-08T04:12:39+00:00,2026-07-08T04:12:39+00:00
6508,440,0xc8522931dbe14e6e92c2ff9c07a6f6b742d40d87554b4568a7b05c7d,swap,MATIC,1.46095038,0.88,0.00995805,confirmed,2026-06-18T00:05:42+00:00,2026-06-18T00:10:47+00:00,2026-06-18T00:10:47+00:00
6509,441,,receive,BNB,0.01645656,9.54,0.00589841,pending,2026-06-25T04:59:43+00:00,,2026-06-25T04:59:43+00:00
6510,441,0x772a5c7693fa4c02b76eb354266fc9d5f970b5f66db1485588909272,receive,BNB,0.19172861,111.2,0.00636653,failed,2026-05-19T09:39:41+00:00,,2026-05-19T09:39:41+00:00
6511,441,0xb154541a49ac43039993a33225540e8094cac89fc8b246218bbdf5fa,swap,USDT,1.18524211,1.19,0.0051711,confirmed,2026-05-03T23:05:18+00:00,2026-05-03T23:10:37+00:00,2026-05-03T23:10:37+00:00
6512,441,,send,USDT,12.05155278,12.05,0.00330036,pending,2026-07-24T11:16:39+00:00,,2026-07-24T11:16:39+00:00
6513,441,0xeedf13988a4642b0a6f2bc3f57ef49ed1ac8c53a5a9a4141a5745a4c,swap,BNB,0.33950959,196.92,0.00043532,failed,2026-06-08T19:05:12+00:00,,2026-06-08T19:05:12+00:00
6514,441,,receive,USDT,0.32122794,0.32,0.00848317,pending,2026-01-28T17:12:44+00:00,,2026-01-28T17:12:44+00:00
6515,441,0x39f6dbec4e384c9eb32fff26ec7bc249be3c74e13d4c49d3829b54b8,send,USDT,0.10251307,0.1,0.0031172,confirmed,2026-04-05T17:38:54+00:00,2026-04-05T17:39:10+00:00,2026-04-05T17:39:10+00:00
6516,441,0x3fb805fcd50c468498da3ce8d092cef8be032765a54647608698932b,receive,BNB,0.03780344,21.93,0.00495429,failed,2026-05-06T08:13:50+00:00,,2026-05-06T08:13:50+00:00
6517,441,0x778ba5780358425aa151c9d00d78c8fb34d04c4c70cf4a65a72b27d3,receive,USDT,0.01067633,0.01,0.00918459,confirmed,2026-06-30T14:22:13+00:00,2026-06-30T14:24:02+00:00,2026-06-30T14:24:02+00:00
6518,441,,receive,USDT,0.5567506,0.56,0.00110316,pending,2026-05-29T21:20:31+00:00,,2026-05-29T21:20:31+00:00
6519,441,0x9911cee85f5d496099f96587d88b4fad21f376725e8a4248b25bb630,send,BNB,0.80705521,468.09,0.009578,confirmed,2026-04-29T09:22:54+00:00,2026-04-29T09:29:45+00:00,2026-04-29T09:29:45+00:00
6520,442,0x666e644388b443c0956c146ce30b9179e9a2c3d0539047bfa67b50f5,receive,USDC,0.00736454,0.01,0.00526932,failed,2026-05-27T00:05:31+00:00,,2026-05-27T00:05:31+00:00
6521,442,,receive,ETH,0.02331648,74.61,0.00734778,pending,2026-04-30T11:57:04+00:00,,2026-04-30T11:57:04+00:00
6522,442,0x72030f05e11a49b590ca960ee693431349eb0c0f51d34b1baa68af09,send,ETH,1.42159789,4549.11,0.0069669,confirmed,2026-03-23T21:51:47+00:00,2026-03-23T21:57:24+00:00,2026-03-23T21:57:24+00:00
6523,442,0xb30f8fd8ba7c45d0951711036d7813896595b953566f4c4bad57378d,send,ETH,0.05877643,188.08,0.00744112,failed,2026-04-17T17:35:26+00:00,,2026-04-17T17:35:26+00:00
6524,442,0x6f1fd0c72bc841198e132705e6fc40c7a6bbfbc77c0a47178adb22d5,send,USDC,0.09320079,0.09,0.00995297,confirmed,2026-01-21T07:50:48+00:00,2026-01-21T07:58:37+00:00,2026-01-21T07:58:37+00:00
6525,442,0x18b5723470c249e387ef93160bf73195d018cefb5c884bd2830c689f,receive,USDC,0.00469704,0.0,0.00887257,failed,2026-07-07T04:16:36+00:00,,2026-07-07T04:16:36+00:00
6526,442,0x85f8a348c92649d5be2bdc46650cb636c58d037b7c3e4bf8a7561263,swap,ETH,0.00195587,6.26,0.00162572,failed,2026-03-18T00:10:42+00:00,,2026-03-18T00:10:42+00:00
6527,442,0x361d688a7a3d49d4ade80f3ccb07729f6884b78a500544eb84d25025,receive,ETH,0.01395517,44.66,0.00454128,confirmed,2026-07-08T06:01:37+00:00,2026-07-08T06:10:23+00:00,2026-07-08T06:10:23+00:00
6528,442,,swap,USDC,0.02757037,0.03,0.00316494,pending,2026-03-19T15:51:39+00:00,,2026-03-19T15:51:39+00:00
6529,442,0x71658edf0a5b45b98d04bfad45ccc22fb7003aba8a4646cfac9ef823,receive,USDC,0.21849568,0.22,0.00825655,confirmed,2026-07-02T00:39:20+00:00,2026-07-02T00:42:21+00:00,2026-07-02T00:42:21+00:00
6530,442,,send,USDC,0.07551044,0.08,0.00488953,pending,2026-04-27T03:58:01+00:00,,2026-04-27T03:58:01+00:00
6531,442,0xabb6b0ec0bd7425cba6dc9957819ee68d7db766f904746989dd8b42a,swap,USDC,3.12570307,3.13,0.00932721,failed,2026-03-12T08:26:25+00:00,,2026-03-12T08:26:25+00:00
6532,442,0xe8a907cadbfe468680810b2931ea1a3a665b00e025b34f0186a1add2,receive,USDC,0.99763891,1.0,0.00757357,confirmed,2026-06-22T15:40:52+00:00,2026-06-22T15:49:37+00:00,2026-06-22T15:49:37+00:00
6533,442,0x225caf9314684d679d1f460f62f4aa079f19f2d24c304a55bd0de67a,receive,USDC,0.01643713,0.02,0.00395489,confirmed,2026-04-21T02:44:47+00:00,2026-04-21T02:48:48+00:00,2026-04-21T02:48:48+00:00
6534,442,0x3b5a505e87724626a48d2d925416d04f1aa7d5049e394999a311694d,receive,ETH,4.64429445,14861.74,0.00011907,failed,2026-08-22T19:43:18+00:00,,2026-08-22T19:43:18+00:00
6535,442,,receive,ETH,0.09860986,315.55,0.00556659,pending,2026-03-04T08:14:47+00:00,,2026-03-04T08:14:47+00:00
6536,442,0x6aa28f98c4a8464798306ac2de669af1eb8358d7c4c9470da6932a14,receive,USDC,0.11610402,0.12,0.00461137,failed,2026-04-20T20:03:34+00:00,,2026-04-20T20:03:34+00:00
6537,442,0x07498918e32f4527af26b82244a457c23069a6662f454ce7818f5d7d,swap,USDC,0.23399993,0.23,0.00027716,confirmed,2026-02-04T12:02:47+00:00,2026-02-04T12:06:52+00:00,2026-02-04T12:06:52+00:00
6538,442,0x4c799c63129b49c692763902b5dca0efc74f473f5c424c04bc6908d7,send,ETH,0.02272622,72.72,0.00958424,confirmed,2026-06-20T04:10:51+00:00,2026-06-20T04:20:08+00:00,2026-06-20T04:20:08+00:00
6539,444,0xf130458ab5c64be88b8d656d1529346f58dc4678c0ec4e759e885359,receive,USDT,0.16786457,0.17,0.00733441,failed,2026-08-23T07:42:18+00:00,,2026-08-23T07:42:18+00:00
6540,444,0x17bc7474097e494a87e6c1f5304dc402b27e0f849d89410ea02903ef,swap,USDT,0.23832637,0.24,0.0015597,confirmed,2026-08-22T12:15:57+00:00,2026-08-22T12:23:14+00:00,2026-08-22T12:23:14+00:00
6541,444,0x803a3e7d7c7440ca9d13bd1eb2a93afb79ecf73218ed4a889149bd15,swap,BNB,0.14279615,82.82,0.0003067,confirmed,2026-08-23T12:46:10+00:00,2026-08-23T12:48:18+00:00,2026-08-23T12:48:18+00:00
6542,444,0x967d569cbe4649d4bf4ff2d4260d8adabf7277113a034891a41a92b6,send,BNB,0.3246396,188.29,0.00499936,failed,2026-08-26T21:53:50+00:00,,2026-08-26T21:53:50+00:00
6543,444,0x36e10eac96564965bedac1e9e6d6d976ffec7244ef514592af1460d0,swap,BNB,0.1528603,88.66,0.00670814,confirmed,2026-08-24T14:42:12+00:00,2026-08-24T14:46:42+00:00,2026-08-24T14:46:42+00:00
6544,444,0xb1c7cf857d934dffa45acd4c3efe5bdd3cb677b5592f44e9af0ab317,swap,USDT,0.20914189,0.21,0.00172441,failed,2026-08-25T07:28:28+00:00,,2026-08-25T07:28:28+00:00
6545,444,0xec6cbe11ec6e4d5ca4d61a12bcd40d73caffc6b516ec494796e449bc,receive,USDT,0.02214456,0.02,0.00128267,confirmed,2026-08-23T18:55:38+00:00,2026-08-23T18:58:43+00:00,2026-08-23T18:58:43+00:00
6546,444,0x82dda08527c6497a9e1a0f7524795b5e121e576618364344a8489937,send,BNB,0.61980043,359.48,0.00937319,confirmed,2026-08-29T22:23:59+00:00,2026-08-29T22:24:50+00:00,2026-08-29T22:24:50+00:00
6547,444,0xd45f4036d7b546bdb9e3e4c59cb5b5f927b2dda221444de895642b3b,send,USDT,1.37611739,1.38,0.0008988,confirmed,2026-08-21T19:57:31+00:00,2026-08-21T20:01:28+00:00,2026-08-21T20:01:28+00:00
6548,444,0x78a024365d05425488c497861fe5f1589ee8337cf3a9453d9b0dc223,receive,USDT,0.05190815,0.05,0.00037608,confirmed,2026-08-25T10:46:43+00:00,2026-08-25T10:52:53+00:00,2026-08-25T10:52:53+00:00
6549,444,0x95198cf2f9f0473eb3a9972962c9a6f3c47a9126ce744aa189cfbcd8,send,USDT,12.83484857,12.83,0.00909487,confirmed,2026-08-20T09:12:23+00:00,2026-08-20T09:21:16+00:00,2026-08-20T09:21:16+00:00
6550,444,0xfac87d85213740a9933e60d1c659d5bda083f027b78f43fa9f79617d,receive,USDT,0.03636717,0.04,0.00519959,failed,2026-08-27T11:17:19+00:00,,2026-08-27T11:17:19+00:00
6551,444,0xf43e5c432cf04ff4a884e5aa4f519ef6e8223558b0664ed8bc60c3df,receive,BNB,0.76288135,442.47,0.00848144,confirmed,2026-08-27T23:48:57+00:00,2026-08-27T23:57:59+00:00,2026-08-27T23:57:59+00:00
6552,445,0xdac11fccf7bc4d5cb13bc28557c0a9e1da9fb8f4a3ea46549b9eb4dd,receive,ETH,0.01216096,38.92,0.00492636,confirmed,2026-08-18T19:23:43+00:00,2026-08-18T19:30:37+00:00,2026-08-18T19:30:37+00:00
6553,446,,receive,USDT,0.04837835,0.05,0.0095542,pending,2026-07-25T12:55:17+00:00,,2026-07-25T12:55:17+00:00
6554,446,0xb710af4266eb44a787ff02a28140bc111a2ef14825ce45e8b2b73a2b,send,BNB,0.03314984,19.23,0.00506524,confirmed,2026-07-21T18:10:30+00:00,2026-07-21T18:18:34+00:00,2026-07-21T18:18:34+00:00
6555,446,0xe60487b9c71742d59137648697fe34ba3474ea00fad3401eb276bef9,swap,BNB,0.01323474,7.68,0.00596197,failed,2026-06-07T09:51:54+00:00,,2026-06-07T09:51:54+00:00
6556,446,0x9daf34ecfc2444acac32deb31d0f91927a9ff6c416dd487583732e8f,receive,USDT,0.21322393,0.21,0.00386018,confirmed,2026-04-28T01:28:12+00:00,2026-04-28T01:33:51+00:00,2026-04-28T01:33:51+00:00
6557,446,0x51c886cb455d480c83f1ad9565ab8c63b521a79230584c1cbfdc0d26,swap,BNB,0.08367572,48.53,0.00128601,failed,2026-03-22T21:23:38+00:00,,2026-03-22T21:23:38+00:00
6558,446,0x34e969507e5d4241ad5655ed678e2fcfe34e29f42bfc4f4681ab676a,swap,USDT,0.01024882,0.01,0.00799595,confirmed,2026-07-24T20:28:16+00:00,2026-07-24T20:36:13+00:00,2026-07-24T20:36:13+00:00
6559,446,0xc70e82286c8f4c878390d574ce11de405a145e47b55a42cf88a7337e,receive,USDT,1.21328833,1.21,0.00432426,confirmed,2026-05-10T03:07:11+00:00,2026-05-10T03:09:59+00:00,2026-05-10T03:09:59+00:00
6560,446,,send,BNB,1.59579239,925.56,0.00088082,pending,2026-08-18T12:03:33+00:00,,2026-08-18T12:03:33+00:00
6561,446,0x71322d49b8ea48a28cf58c73acba7c52865cef6e4c324c739c36c2cf,receive,BNB,0.08127394,47.14,0.00696602,confirmed,2026-08-14T19:34:03+00:00,2026-08-14T19:35:13+00:00,2026-08-14T19:35:13+00:00
6562,446,,send,USDT,0.12134787,0.12,0.00891019,pending,2026-05-29T20:08:09+00:00,,2026-05-29T20:08:09+00:00
6563,446,0x01158aa6fb9144d6812c732a17045cdf87e60148f713448bb4a3ce5a,swap,USDT,3.07709139,3.08,0.00568017,confirmed,2026-05-29T13:43:36+00:00,2026-05-29T13:48:45+00:00,2026-05-29T13:48:45+00:00
6564,446,,receive,BNB,0.52070781,302.01,0.00524172,pending,2026-03-10T19:04:14+00:00,,2026-03-10T19:04:14+00:00
6565,446,0x739c42b5b24b4b6d89378bec24595554fb0b5ac241854c598cd43c49,receive,BNB,0.00112831,0.65,0.00984308,failed,2026-08-13T07:49:54+00:00,,2026-08-13T07:49:54+00:00
6566,446,0xf2cdf7d3a82c44e8af564137e88abe750d6d9a35490045ac95a189cd,swap,BNB,0.03320148,19.26,0.00485018,confirmed,2026-06-22T07:43:43+00:00,2026-06-22T07:47:32+00:00,2026-06-22T07:47:32+00:00
6567,446,0x2f7657d471064f3ba48b2b3cb3498a3228650b995c2d45ff80a0c609,send,BNB,0.21333998,123.74,0.00514457,confirmed,2026-03-25T22:21:05+00:00,2026-03-25T22:26:30+00:00,2026-03-25T22:26:30+00:00
6568,446,0x6a33849bc9d04d869d33bcc2f419301690e7be2d1ae247bb86da54b0,send,USDT,0.05590115,0.06,0.00446612,confirmed,2026-08-15T18:40:24+00:00,2026-08-15T18:43:43+00:00,2026-08-15T18:43:43+00:00
6569,446,0xab9d870db5364a30a7da054e13af0f06f53019d38271428cacb2dc66,swap,USDT,1.10519423,1.11,0.00630679,confirmed,2026-04-14T06:41:56+00:00,2026-04-14T06:44:35+00:00,2026-04-14T06:44:35+00:00
6570,446,0x68ebd20e14da48778977754132d6883b81b95f74dc7e44e0a697c22a,swap,BNB,1.0277932,596.12,0.0037133,failed,2026-08-25T23:26:04+00:00,,2026-08-25T23:26:04+00:00
6571,446,0x12146701ae5b4c0ea6e88807855b5c67a5fba5d4aa4e4138825cbb22,swap,USDT,0.00641732,0.01,0.00587474,failed,2026-08-14T04:02:49+00:00,,2026-08-14T04:02:49+00:00
6572,446,,swap,BNB,0.22053941,127.91,0.00242933,pending,2026-08-19T09:52:41+00:00,,2026-08-19T09:52:41+00:00
6573,446,0x40d9d8a97dd14ad389ffdd6f241a34562b869255d8d04dbcac33ce03,swap,USDT,0.01287879,0.01,0.00048604,failed,2026-08-05T03:48:20+00:00,,2026-08-05T03:48:20+00:00
6574,446,0xc51afec03ee74e7aacc1e3fda1a7056e2f403f960fe74c759ddc2f8f,send,USDT,1.79969642,1.8,0.0090872,confirmed,2026-04-06T05:10:10+00:00,2026-04-06T05:14:58+00:00,2026-04-06T05:14:58+00:00
6575,446,0xaedc5d1d95a64be6b693991bb5f4dfafacf913b8292149df9cff553a,swap,BNB,2.37290873,1376.29,0.00757014,confirmed,2026-07-29T18:07:05+00:00,2026-07-29T18:16:25+00:00,2026-07-29T18:16:25+00:00
6576,446,,receive,USDT,0.6101089,0.61,0.00590739,pending,2026-06-16T10:36:55+00:00,,2026-06-16T10:36:55+00:00
